File Name,Country,Topic,Learners' Prof.,Editor,Tokens,A (Added),D (Deleted),A+D,Tokens,Content (/12),Organization (/12),Vocabulary (/12),Language Use (/12),Mechanics (/12),Total 1 (%),Total 2 (Weighted %),Code,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),Major,Acad. Genre,Prof. Test,Score,Vocab Size Test,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW,,Content,,,,,,,,,,,,,,
W_PHL_PTJ0_010_B1_2_EDIT.txt,PHL,PTJ,B1_2,HAC,240,14,7,21,237,12,12,12,12,11,98.3,94.6,W_PHL_010,M,17,1,N/A,Economics,Social Sciences,N/A,N/A,46,B1_2,5.17,5.33,10.5,-0.16,5,4,5.13,4.78,4.44,4.5,4.5,4.75,4.5,3,4,4,4,,,,,,,,,,,,,,,,
W_PHL_PTJ0_038_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,279,41,46,87,277,6,6,9,9,9,65,58.8,W_PHL_038,F,17,1,N/A,Architecture,Sciences & Technology,N/A,N/A,48,B2_0,5.67,5,10.67,0.67,3,5.38,5.63,5.22,5.22,5.75,6,4.25,6,4,5,6,6,,,,,,,,,,,,,,,,
W_PHL_PTJ0_041_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,194,21,23,44,210,8,8,10,6,8,66.7,63.3,W_PHL_041,F,17,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,5.67,5.33,11,0.34,3,4.5,5,5.11,4,5.25,4.75,4.25,4.75,4,5,5,6,,,,,,,,,,,,,,,,
W_PHL_PTJ0_064_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,303,35,29,64,306,9,10,10,9,9,78.3,74.6,W_PHL_064,F,16,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,4.5,4.17,8.67,0.33,3.5,4.63,5.13,4.78,4.67,4.75,5.5,4.25,5,3,4,5,5,,,,,,,,,,,,,,,,
W_PHL_PTJ0_081_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,319,25,20,45,309,9,9,9,9,8,73.3,70.8,W_PHL_081,F,17,1,N/A,Chemical Engineering,Sciences & Technology,N/A,N/A,47,B2_0,4.83,5.5,10.33,-0.67,6,6,5.25,5.44,5.89,5.75,5.5,5.5,5.75,4,6,6,6,,,,,,,,,,,,,,,,
W_PHL_PTJ0_092_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,268,34,43,77,291,7,7,7,6,7,56.7,53.8,W_PHL_092,F,17,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,4.83,4.17,9,0.66,5,4.75,5,4.78,5,4.75,4.75,5,5,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_PTJ0_115_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,246,46,41,87,247,7,7,7,6,6,55,53.3,W_PHL_115,F,18,2,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,5,4.5,9.5,0.5,3,3.88,5,4.33,4.22,4.5,4.25,4.5,4.5,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_PTJ0_129_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,300,31,33,64,301,10,10,10,10,10,83.3,79.2,W_PHL_129,M,17,1,N/A,Economics,Social Sciences,N/A,N/A,47,B2_0,5.33,4.17,9.5,1.16,3.5,4.38,4.63,4.44,4.33,5,4.25,4.25,4.5,2,6,6,6,,,,,,,,,,,,,,,,
W_PHL_PTJ0_137_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,297,47,53,100,298,8,10,10,9,8,75,71.7,W_PHL_137,F,17,1,N/A,Chemical Engineering,Sciences & Technology,N/A,N/A,47,B2_0,5.67,5.83,11.5,-0.16,3.5,5.38,4.63,4.89,4.78,5.25,5.25,4.5,5,2,6,6,6,,,,,,,,,,,,,,,,
W_PHL_PTJ0_141_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,285,39,34,73,284,8,8,9,7,9,68.3,63.8,W_PHL_141,M,16,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,6,4.33,10.33,1.67,3.5,4.88,5.63,5.78,4.33,5.5,5.25,5.25,5,3,5,5,2,,,,,,,,,,,,,,,,
W_PHL_PTJ0_154_B2_0_EDIT.txt,PHL,PTJ,B2_0,HAC,293,42,27,69,291,9,11,10,10,10,83.3,78.3,W_PHL_154,M,17,2,N/A,Accountancy,Social Sciences,N/A,N/A,48,B2_0,6,5.67,11.67,0.33,5.5,5.75,6,6,5.67,6,6,5.75,5.75,6,5,5,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_001_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,273,21,25,46,285,9,10,9,9,8,75,72.5,W_PHL_001,F,17,1,N/A,Architecture,Sciences & Technology,N/A,N/A,40,B1_2,5.83,5.67,11.5,0.16,6,6,5.25,5.67,5.67,5.75,5.25,5.5,6,5,6,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_002_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,194,26,30,56,203,7,8,7,6,6,56.7,55,W_PHL_002,M,16,1,N/A,N/A,N/A,N/A,N/A,43,B1_2,4.17,4.67,8.84,-0.5,5,4.5,4.63,5.11,4.11,5,5,4.25,4,5,4,4,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_003_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,206,23,16,39,203,10,10,10,10,10,83.3,79.2,W_PHL_003,M,17,1,N/A,Accountancy,Social Sciences,N/A,N/A,44,B1_2,5.33,4.83,10.16,0.5,3,4.25,3.88,4.56,3.33,4.5,4.5,3,4.25,4,5,4,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_004_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,206,27,20,47,207,6,6,7,7,7,55,51.3,W_PHL_004,m,18,1,N/A,Architecture,Sciences & Technology,N/A,N/A,43,B1_2,5.5,4.83,10.33,0.67,4,4.13,4.13,4.67,3.56,4.25,4.25,3.75,4.25,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_005_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,212,43,37,80,216,7,7,7,6,6,55,53.3,W_PHL_005,M,20,2,N/A,Finance,Social Sciences,N/A,N/A,40,B1_2,5,5.17,10.17,-0.17,4,4,4,4,4,4,4,4,4,4,5,4,4,,,,,,,,,,,,,,,,
W_PHL_SMK0_006_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,192,37,42,79,213,7,6,6,5,5,48.3,47.9,W_PHL_006,F,17,2,N/A,Finance,Social Sciences,N/A,N/A,36,B1_2,5,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_007_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,207,19,27,46,216,8,7,7,7,7,60,57.9,W_PHL_007,F,16,1,N/A,Accountancy,Social Sciences,N/A,N/A,46,B1_2,4.5,4.33,8.83,0.17,3,2.63,4.13,3.89,2.78,3.75,3.25,3.25,3.25,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_008_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,246,46,45,91,257,8,7,6,6,6,55,54.2,W_PHL_008,F,17,2,N/A,Finance,Social Sciences,N/A,N/A,43,B1_2,5.5,5.67,11.17,-0.17,5,4.25,4.88,5.11,4.11,5.25,5.25,3.5,4.25,6,6,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_009_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,300,35,22,57,298,12,11,11,11,11,93.3,89.6,W_PHL_009,F,16,1,N/A,Economics,Social Sciences,N/A,N/A,45,B1_2,5.17,4.83,10,0.34,4,4.25,4.5,4.44,4.22,4.75,5,4,3.75,4,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_010_B1_2_EDIT.txt,PHL,SMK,B1_2,HAC,271,22,16,38,270,11,11,12,11,11,93.3,88.8,W_PHL_010,M,17,1,N/A,Economics,Social Sciences,N/A,N/A,46,B1_2,5.17,5.33,10.5,-0.16,5,4,5.13,4.78,4.44,4.5,4.5,4.75,4.5,3,4,4,4,,,,,,,,,,,,,,,,
W_PHL_SMK0_038_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,200,20,15,35,210,7,8,8,8,8,65,60.8,W_PHL_038,F,17,1,N/A,Architecture,Sciences & Technology,N/A,N/A,48,B2_0,5.67,5,10.67,0.67,3,5.38,5.63,5.22,5.22,5.75,6,4.25,6,4,5,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_041_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,208,22,21,43,208,8,8,8,7,6,61.7,60.8,W_PHL_041,F,17,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,5.67,5.33,11,0.34,3,4.5,5,5.11,4,5.25,4.75,4.25,4.75,4,5,5,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_064_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,248,36,23,59,245,9,8,7,7,7,63.3,62.1,W_PHL_064,F,16,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,4.5,4.17,8.67,0.33,3.5,4.63,5.13,4.78,4.67,4.75,5.5,4.25,5,3,4,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_081_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,260,17,13,30,256,10,12,10,11,11,90,84.6,W_PHL_081,F,17,1,N/A,Chemical Engineering,Sciences & Technology,N/A,N/A,47,B2_0,4.83,5.5,10.33,-0.67,6,6,5.25,5.44,5.89,5.75,5.5,5.5,5.75,4,6,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_092_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,255,35,33,68,267,7,7,8,8,8,63.3,59.2,W_PHL_092,F,17,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,4.83,4.17,9,0.66,5,4.75,5,4.78,5,4.75,4.75,5,5,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_115_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,248,35,29,64,253,9,10,10,10,10,81.7,76.7,W_PHL_115,F,18,2,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,5,4.5,9.5,0.5,3,3.88,5,4.33,4.22,4.5,4.25,4.5,4.5,5,5,5,5,,,,,,,,,,,,,,,,
W_PHL_SMK0_129_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,278,25,30,55,286,9,9,8,9,9,73.3,69.6,W_PHL_129,M,17,1,N/A,Economics,Social Sciences,N/A,N/A,47,B2_0,5.33,4.17,9.5,1.16,3.5,4.38,4.63,4.44,4.33,5,4.25,4.25,4.5,2,6,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_137_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,287,24,26,50,291,9,9,10,9,9,76.7,72.9,W_PHL_137,F,17,1,N/A,Chemical Engineering,Sciences & Technology,N/A,N/A,47,B2_0,5.67,5.83,11.5,-0.16,3.5,5.38,4.63,4.89,4.78,5.25,5.25,4.5,5,2,6,6,6,,,,,,,,,,,,,,,,
W_PHL_SMK0_141_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,297,27,22,49,292,10,10,11,10,11,86.7,81.3,W_PHL_141,M,16,1,N/A,Accountancy,Social Sciences,N/A,N/A,47,B2_0,6,4.33,10.33,1.67,3.5,4.88,5.63,5.78,4.33,5.5,5.25,5.25,5,3,5,5,2,,,,,,,,,,,,,,,,
W_PHL_SMK0_154_B2_0_EDIT.txt,PHL,SMK,B2_0,HAC,261,35,24,59,260,10,10,10,9,9,80,77.1,W_PHL_154,M,17,2,N/A,Accountancy,Social Sciences,N/A,N/A,48,B2_0,6,5.67,11.67,0.33,5.5,5.75,6,6,5.67,6,6,5.75,5.75,6,5,5,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_001_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,292,13,13,26,299,11,10,12,10,11,90,85.4,W_SIN_001,F,20,1,N/A,Sociology,Humanities,A Level (General Paper),C,45,B1_2,5,4.17,9.17,0.83,5,5,5,5,5,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_002_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,261,9,10,19,264,11,11,12,11,11,93.3,88.8,W_SIN_002,F,21,3,N/A,Business,Social Sciences,A Level (General Paper),B,44,B1_2,5,6,11,-1,5,5.13,5.13,5.22,5,5.5,5,5.25,4.75,5,5,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_003_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,211,31,29,60,216,10,9,11,10,10,83.3,79.2,W_SIN_003,F,20,3,N/A,Business,Social Sciences,O Level (Eng Lang),B4,42,B1_2,3.5,4.83,8.33,-1.33,4,4.25,4.38,4.67,3.89,4.5,4.5,3.75,4.5,4,4,4,4,,,,,,,,,,,,,,,,
W_SIN_PTJ0_004_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,250,19,18,37,261,12,11,10,10,11,90,86.3,W_SIN_004,M,24,4,N/A,Material Science,Sciences & Technology,O Level (Eng Lang),B3,47,B2_0,4.17,4,8.17,0.17,5,4.75,5.13,5.44,4.44,5.25,4.75,5,4.75,4,5,5,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_005_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,278,21,22,43,279,11,12,11,11,10,91.7,88.3,W_SIN_005,F,19,1,N/A,Pharmacy,Life Sciences,A Level (General Paper),A,47,B2_0,4.83,5.67,10.5,-0.84,4.5,5.38,4.75,5.22,4.78,5.25,5,5,5,5,2,2,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_006_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,291,12,15,27,296,12,12,11,11,12,96.7,91.7,W_SIN_006,M,23,4,N/A,Communications and New Media,Humanities,A Level (General Paper),A,47,B2_0,5.17,2.83,8,2.34,4,4.88,6,5,5.56,5.75,6,4,6,4,5,5,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_007_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,200,20,27,47,215,11,11,10,10,11,88.3,83.8,W_SIN_007,M,19,3,N/A,Aerospace Engineering,Sciences & Technology,O Level (Eng Lang),B3,39,B1_2,3.83,4.17,8,-0.34,3,4,3.75,4.56,3,4.5,3.75,3.75,3.5,6,3,2,4,,,,,,,,,,,,,,,,
W_SIN_PTJ0_008_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,202,18,20,38,209,10,11,11,10,10,86.7,82.5,W_SIN_008,F,21,3,N/A,Geography,Humanities,A Level (General Paper),C,45,B1_2,5.5,4.83,10.33,0.67,6,5.63,5.88,5.89,5.67,5.75,5.75,6,5.5,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_009_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,202,15,14,29,205,7,8,11,10,11,78.3,70.4,W_SIN_009,M,21,1,N/A,Psychology,Humanities,A Level (General Paper),A,46,B1_2,6,5.17,11.17,0.83,6,6,6,6,6,6,6,6,6,4,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_010_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,211,22,26,48,218,7,10,11,9,10,78.3,71.7,W_SIN_010,F,19,1,N/A,Arts & Social Sciences,Humanities,A Level (General Paper),D,45,B1_2,4.5,4.83,9.33,-0.33,6,4.88,5.75,5.78,5,6,4.25,6,5,4,3,4,4,,,,,,,,,,,,,,,,
W_SIN_PTJ0_011_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,196,5,8,13,203,10,10,12,10,10,86.7,82.5,W_SIN_011,F,21,2,N/A,Philosophy,Humanities,O Level (Eng Lang),A1,46,B1_2,5.17,3.83,9,1.34,6,6,6,6,6,6,6,6,6,1,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_012_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,223,13,11,24,221,10,10,12,10,11,88.3,82.9,W_SIN_012,M,21,3,N/A,Engineering,Sciences & Technology,O Level (Eng Lang),B3,45,B1_2,5,5.17,10.17,-0.17,6,6,6,6,6,6,6,6,6,6,6,5,4,,,,,,,,,,,,,,,,
W_SIN_PTJ0_013_B1_2_EDIT.txt,SIN,PTJ,B1_2,MH,232,22,20,42,235,11,11,12,10,10,90,86.7,W_SIN_013,F,21,4,N/A,Business,Social Sciences,A Level (General Paper),A,43,B1_2,4.83,5.33,10.16,-0.5,6,6,6,6,6,6,6,6,6,6,6,6,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_014_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,304,12,11,23,306,12,12,11,11,11,95,91.3,W_SIN_014,F,21,1,N/A,Human Resource Management,Social Sciences,O Level (Eng Lang),B3,47,B2_0,5.67,4.67,10.34,1,6,6,6,6,6,6,6,6,6,5,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_021_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,257,28,28,56,258,11,10,10,8,10,81.7,78.3,W_SIN_021,M,18,2,N/A,Business,Social Sciences,O Level (Eng Lang),B4,47,B2_0,5.33,5.83,11.16,-0.5,5.5,5.63,5.75,5.89,5.44,5.5,6,5.25,6,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_023_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,283,11,11,22,283,12,11,12,11,11,95,91.3,W_SIN_023,F,21,1,N/A,Psychology,Humanities,A Level (General Paper),A,47,B2_0,5.17,2.33,7.5,2.84,5,5.25,4.75,5,5,4.75,5.25,4.75,5.25,5,5,5,5,,,,,,,,,,,,,,,,
W_SIN_PTJ0_024_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,279,16,17,33,282,12,11,12,11,11,95,91.3,W_SIN_024,F,19,1,N/A,Economics,Social Sciences,A Level (General Paper),A,47,B2_0,5.33,5.17,10.5,0.16,6,6,6,6,6,6,6,6,6,6,6,5,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_035_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,222,7,15,22,236,10,10,12,10,11,88.3,82.9,W_SIN_035,F,20,2,N/A,Communications and New Media,Humanities,A Level (General Paper),A,47,B2_0,5.67,6,11.67,-0.33,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_037_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,284,17,14,31,279,10,12,12,11,11,93.3,87.9,W_SIN_037,F,23,4,N/A,Economics,Social Sciences,A Level (General Paper),A,47,B2_0,5.83,4.67,10.5,1.16,3.5,6,6,6,5.44,6,6,6,6,2,2,2,6,,,,,,,,,,,,,,,,
W_SIN_PTJ0_043_B2_0_EDIT.txt,SIN,PTJ,B2_0,MH,247,14,19,33,249,12,12,12,10,11,95,91.3,W_SIN_043,F,19,1,N/A,Education,Humanities,O Level (Eng Lang),A2,47,B2_0,4.67,5.17,9.84,-0.5,6,5.63,6,6,5.67,5.75,6,5.75,5.75,5,5,5,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_001_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,256,19,16,35,262,11,10,12,9,11,88.3,83.8,W_SIN_001,F,20,1,N/A,Sociology,Humanities,A Level (General Paper),C,45,B1_2,5,4.17,9.17,0.83,5,5,5,5,5,5,5,5,5,5,5,4,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_002_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,233,14,15,29,234,10,9,12,10,11,86.7,81.3,W_SIN_002,F,21,3,N/A,Business,Social Sciences,A Level (General Paper),B,44,B1_2,5,6,11,-1,5,5.13,5.13,5.22,5,5.5,5,5.25,4.75,5,5,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_003_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,207,32,30,62,222,10,10,10,9,10,81.7,77.5,W_SIN_003,F,20,3,N/A,Business,Social Sciences,O Level (Eng Lang),B4,42,B1_2,3.5,4.83,8.33,-1.33,4,4.25,4.38,4.67,3.89,4.5,4.5,3.75,4.5,4,4,4,4,,,,,,,,,,,,,,,,
W_SIN_SMK0_004_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,261,18,20,38,266,11,11,12,10,10,90,86.7,W_SIN_004,M,24,4,N/A,Material Science,Sciences & Technology,O Level (Eng Lang),B3,47,B2_0,4.17,4,8.17,0.17,5,4.75,5.13,5.44,4.44,5.25,4.75,5,4.75,4,5,5,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_005_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,252,10,9,19,249,10,11,12,11,11,91.7,86.3,W_SIN_005,F,19,1,N/A,Pharmacy,Life Sciences,A Level (General Paper),A,47,B2_0,4.83,5.67,10.5,-0.84,4.5,5.38,4.75,5.22,4.78,5.25,5,5,5,5,2,2,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_006_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,270,5,6,11,276,11,10,11,11,12,91.7,85.8,W_SIN_006,M,23,4,N/A,Communications and New Media,Humanities,A Level (General Paper),A,47,B2_0,5.17,2.83,8,2.34,4,4.88,6,5,5.56,5.75,6,4,6,4,5,5,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_007_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,208,7,12,19,216,10,10,11,11,11,88.3,82.9,W_SIN_007,M,19,3,N/A,Aerospace Engineering,Sciences & Technology,O Level (Eng Lang),B3,39,B1_2,3.83,4.17,8,-0.34,3,4,3.75,4.56,3,4.5,3.75,3.75,3.5,6,3,2,4,,,,,,,,,,,,,,,,
W_SIN_SMK0_008_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,202,7,9,16,206,10,10,11,11,12,90,83.3,W_SIN_008,F,21,3,N/A,Geography,Humanities,A Level (General Paper),C,45,B1_2,5.5,4.83,10.33,0.67,6,5.63,5.88,5.89,5.67,5.75,5.75,6,5.5,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_009_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,249,22,20,42,254,6,7,11,11,11,76.7,67.9,W_SIN_009,M,21,1,N/A,Psychology,Humanities,A Level (General Paper),A,46,B1_2,6,5.17,11.17,0.83,6,6,6,6,6,6,6,6,6,4,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_010_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,256,28,27,55,261,6,7,10,10,11,73.3,64.6,W_SIN_010,F,19,1,N/A,Arts & Social Sciences,Humanities,A Level (General Paper),D,45,B1_2,4.5,4.83,9.33,-0.33,6,4.88,5.75,5.78,5,6,4.25,6,5,4,3,4,4,,,,,,,,,,,,,,,,
W_SIN_SMK0_011_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,192,18,20,38,201,6,7,10,8,10,68.3,60.8,W_SIN_011,F,21,2,N/A,Philosophy,Humanities,O Level (Eng Lang),A1,46,B1_2,5.17,3.83,9,1.34,6,6,6,6,6,6,6,6,6,1,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_012_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,245,31,34,65,255,11,12,11,10,11,91.7,87.1,W_SIN_012,M,21,3,N/A,Engineering,Sciences & Technology,O Level (Eng Lang),B3,45,B1_2,5,5.17,10.17,-0.17,6,6,6,6,6,6,6,6,6,6,6,5,4,,,,,,,,,,,,,,,,
W_SIN_SMK0_013_B1_2_EDIT.txt,SIN,SMK,B1_2,MH,220,20,24,44,231,10,10,11,11,11,88.3,82.9,W_SIN_013,F,21,4,N/A,Business,Social Sciences,A Level (General Paper),A,43,B1_2,4.83,5.33,10.16,-0.5,6,6,6,6,6,6,6,6,6,6,6,6,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_014_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,294,16,20,36,296,10,10,11,10,11,86.7,81.3,W_SIN_014,F,21,1,N/A,Human Resource Management,Social Sciences,O Level (Eng Lang),B3,47,B2_0,5.67,4.67,10.34,1,6,6,6,6,6,6,6,6,6,5,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_021_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,210,24,29,53,217,10,9,10,8,10,78.3,74.2,W_SIN_021,M,18,2,N/A,Business,Social Sciences,O Level (Eng Lang),B4,47,B2_0,5.33,5.83,11.16,-0.5,5.5,5.63,5.75,5.89,5.44,5.5,6,5.25,6,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_023_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,259,21,25,46,268,8,10,11,10,11,83.3,76.3,W_SIN_023,F,21,1,N/A,Psychology,Humanities,A Level (General Paper),A,47,B2_0,5.17,2.33,7.5,2.84,5,5.25,4.75,5,5,4.75,5.25,4.75,5.25,5,5,5,5,,,,,,,,,,,,,,,,
W_SIN_SMK0_024_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,264,10,18,28,271,11,11,11,11,11,91.7,87.1,W_SIN_024,F,19,1,N/A,Economics,Social Sciences,A Level (General Paper),A,47,B2_0,5.33,5.17,10.5,0.16,6,6,6,6,6,6,6,6,6,6,6,5,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_035_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,297,15,13,28,297,11,10,11,11,11,90,85.4,W_SIN_035,F,20,2,N/A,Communications and New Media,Humanities,A Level (General Paper),A,47,B2_0,5.67,6,11.67,-0.33,6,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_037_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,210,11,12,23,206,9,9,11,11,11,85,78.8,W_SIN_037,F,23,4,N/A,Economics,Social Sciences,A Level (General Paper),A,47,B2_0,5.83,4.67,10.5,1.16,3.5,6,6,6,5.44,6,6,6,6,2,2,2,6,,,,,,,,,,,,,,,,
W_SIN_SMK0_043_B2_0_EDIT.txt,SIN,SMK,B2_0,MH,207,15,19,34,212,10,11,10,11,10,86.7,82.5,W_SIN_043,F,19,1,N/A,Education,Humanities,O Level (Eng Lang),A2,47,B2_0,4.67,5.17,9.84,-0.5,6,5.63,6,6,5.67,5.75,6,5.75,5.75,5,5,5,6,,,,,,,,,,,,,,,,
W_HKG_PTJ0_005_B1_1_EDIT.txt,HKG,PTJ,B1_1,MH,219,43,38,81,218,6,6,7,6,6,51.7,49.2,W_HKG_005,M,23,N/A,N/A,Civil Engineering,Sciences & Technology,HKALE,F,30,B1_1,4.17,5,9.17,-0.83,1.5,3.13,3.5,3.78,2.44,3.25,3.75,2.75,3.5,3,3,3,3,,,,,,,,,,,,,,,,
W_HKG_PTJ0_006_B1_1_EDIT.txt,HKG,PTJ,B1_1,MH,176,28,32,60,194,8,9,8,7,9,68.3,63.8,W_HKG_006,M,18,N/A,N/A,Math,Sciences & Technology,N/A,N/A,33,B1_1,5.17,5.5,10.67,-0.33,1,2,4.25,3.44,2.33,3.25,3.25,3,3,3,3,3,3,,,,,,,,,,,,,,,,
W_HKG_PTJ0_016_B1_1_EDIT.txt,HKG,PTJ,B1_1,MH,217,64,51,115,223,7,7,9,7,8,63.3,59.2,W_HKG_016,M,21,2,N/A,Chemistry,Sciences & Technology,N/A,N/A,35,B1_1,4.17,4.17,8.34,0,1,1.75,2.63,1.89,2.22,2.75,1.75,2.25,2,3,4,5,2,,,,,,,,,,,,,,,,
