Code,Country,PTJ1 (wds),PTJ2 (wds),SMK1 (wds),SMK2 (wds),Self Ev,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),ENS Type,Major/ Occupation,Acad. Genre,Test,Score,VST,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW
W_SIN_188,SIN,278,N/A,314,N/A,N/A,M,23,3,N/A,N/A,Mechanical Engineering,Sciences & Technology,A Level (General Paper),B,44,B1_2,3.83,6,9.83,-2.17,4,3,3,4.22,2,3,4,2,3,6,6,6,6
W_SIN_189,SIN,210,N/A,204,N/A,N/A,M,24,4,N/A,N/A,Material Engineering,Humanities,O Level (Eng Lang),C6,47,B2_0,6,6,12,0,5,6,6,5.89,5.89,6,6,6,6,6,6,6,6
W_SIN_190,SIN,297,N/A,256,N/A,N/A,F,21,3,N/A,N/A,Communications and New Media,Humanities,A Level (General Paper),D,44,B1_2,5.33,4.33,9.66,1,4.5,4.63,5.63,5.33,4.78,5,5.5,4.5,5.5,5,5,4,6
W_SIN_191,SIN,289,N/A,217,N/A,N/A,M,21,2,N/A,N/A,Tourism,Social Sciences,O Level (Eng Lang),B3,44,B1_2,5.83,5,10.83,0.83,6,5.88,5.88,5.89,5.89,5.75,6,6,5.75,5,6,4,5
W_SIN_192,SIN,299,N/A,299,N/A,N/A,M,21,1,N/A,N/A,Life Science,Life Sciences,A Level (General Paper),B,45,B1_2,6,2.5,8.5,3.5,6,5.75,5.75,6,5.56,6,6,6,5,2,3,5,5
W_SIN_193,SIN,250,N/A,221,N/A,N/A,F,20,2,N/A,N/A,Psychology,Humanities,A Level (General Paper),B,46,B1_2,4.33,5,9.33,-0.67,5,5,5,5,5,5,5,5,5,4,5,5,5
W_SIN_194,SIN,327,N/A,231,N/A,N/A,M,22,2,N/A,N/A,Engineering,Sciences & Technology,A Level (General Paper),A,46,B1_2,5.5,5,10.5,0.5,6,5.13,5.13,5.22,5.22,5.5,4.75,6,4.25,2,6,6,6
W_SIN_195,SIN,261,N/A,302,N/A,N/A,F,21,3,N/A,N/A,Political Science,Social Sciences,A Level (General Paper),A,45,B1_2,5,5,10,0,3.5,5,6,5.44,5.11,5.5,5.5,5.5,5.5,6,4,4,4
W_SIN_196,SIN,222,N/A,238,N/A,N/A,F,21,3,N/A,N/A,Computer,Sciences & Technology,A Level (General Paper),C,43,B1_2,3.5,4.33,7.83,-0.83,2,3.88,4.38,4.11,3.67,5,4.75,2,4.75,2,5,5,5
W_SIN_197,SIN,258,N/A,269,N/A,N/A,F,19,1,N/A,N/A,Business,Social Sciences,A Level (General Paper),B,49,B2_0,5.67,5.33,11,0.34,5,5,5.25,5.33,4.89,4.75,5.25,5.25,5.25,3,4,5,4
W_SIN_198,SIN,214,N/A,204,N/A,N/A,F,20,2,N/A,N/A,Pharmacy,Life Sciences,A Level (General Paper),D,44,B1_2,5,5,10,0,3,4,4.75,4.11,4.33,4.5,4,4.5,4.5,3,3,3,3
W_SIN_199,SIN,310,N/A,309,N/A,N/A,M,22,2,N/A,N/A,Material Science,Sciences & Technology,A Level (General Paper),C,47,B2_0,5,4,9,1,5.5,5,6,5.67,5.33,5.5,5.5,5.5,5.5,6,2,6,6
W_SIN_200,SIN,239,N/A,208,N/A,N/A,F,22,2,N/A,N/A,Engineering,Sciences & Technology,A Level (General Paper),A,39,B1_2,5.33,5.33,10.66,0,3,4,4.63,4.22,4.11,4.5,4.25,4.25,4.25,4,4,4,2
W_THA_001,THA,215,N/A,285,N/A,N/A,F,18,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,55 ,39,B1_2,3.83,4.33,8.16,-0.5,3,4,3.25,4.44,2.67,4,3.75,2.5,4.25,4,4,5,4
W_THA_002,THA,268,N/A,203,N/A,N/A,F,19,2,N/A,N/A,Policy,Social Sciences,ONET,51 ,43,B1_2,5.5,5.33,10.83,0.17,3,3.88,3,3.44,3.33,3.5,3.5,3.5,3.25,6,6,6,6
W_THA_003,THA,220,N/A,203,N/A,N/A,M,18,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,50 ,22,A2_0,4.5,5.17,9.67,-0.67,5.5,4.25,4.5,4.78,4.22,4,5,4.25,4.25,5,3,5,3
W_THA_004,THA,206,N/A,207,N/A,N/A,M,19,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,60 ,39,B1_2,4.67,3,7.67,1.67,2,4,2.5,3.22,3,3.25,3,2.75,4,2,3,3,4
W_THA_005,THA,215,N/A,216,N/A,N/A,F,19,2,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,50 ,39,B1_2,4.83,5.5,10.33,-0.67,4,3.63,3.88,4.22,3.33,4.5,4.25,3.25,3,6,5,6,5
W_THA_006,THA,284,N/A,213,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,50 ,43,B1_2,4.83,4.83,9.66,0,4.5,4.5,4.88,5,4.33,4.75,4.75,4.75,4.5,5,4,5,5
W_THA_007,THA,257,N/A,216,N/A,N/A,M,19,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,51 ,38,B1_2,4.17,3.83,8,0.34,1.5,3.13,3.13,3.67,2.22,4.25,4,1.5,2.75,3,4,5,5
W_THA_008,THA,226,N/A,257,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,60 ,16,A2_0,3.5,2.33,5.83,1.17,3.5,3.5,3,3.22,3.33,3.25,3,3.75,3,4,3,3,2
W_THA_009,THA,294,N/A,298,N/A,N/A,M,19,1,N/A,N/A,English,Humanities,ONET,48 ,30,B1_1,5.5,6,11.5,-0.5,5.5,3.5,6,5.11,4.56,4.75,4.75,4.75,4.75,5,5,5,5
W_THA_010,THA,237,N/A,270,N/A,N/A,F,18,1,N/A,N/A,IT Business,Social Sciences,ONET,50 ,18,A2_0,2.17,1,3.17,1.17,5.5,3.63,4.88,5.33,3.44,5.25,5,4,2.75,2,2,3,1
W_THA_011,THA,215,N/A,226,N/A,N/A,M,19,1,N/A,N/A,Engineering,Sciences & Technology,ONET,53 ,43,B1_2,4.67,5.83,10.5,-1.16,3.5,3.75,5.75,4.78,4.44,5,5,4.5,4.5,5,5,5,5
W_THA_012,THA,220,N/A,213,N/A,N/A,F,23,4,N/A,N/A,Tourism,Social Sciences,ONET,50 ,14,A2_0,3.17,3.17,6.34,0,3,3.25,3,3.22,3,3,3.25,3,3.25,3,3,3,4
W_THA_013,THA,291,N/A,289,N/A,N/A,F,19,1,N/A,N/A,English,Humanities,ONET,48 ,22,A2_0,4.83,5,9.83,-0.17,3.5,3,4.25,3.56,3.67,4.25,3.75,3,3.5,5,5,4,4
W_THA_014,THA,207,N/A,241,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,51 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_015,THA,302,N/A,301,N/A,N/A,F,19,1,N/A,N/A,Biomedical Engineering,Life Sciences,ONET,27 ,45,B1_2,4.5,5.5,10,-1,3,3.5,4.25,4.11,3.44,3.75,4,3.5,4.25,4,3,3,3
W_THA_016,THA,300,N/A,215,N/A,N/A,F,20,2,N/A,N/A,Policy,Social Sciences,ONET,55 ,21,A2_0,5,4.5,9.5,0.5,3,4,4.5,4.33,3.89,4.25,4.25,4.25,4.25,3,5,5,4
W_THA_017,THA,265,N/A,231,N/A,N/A,M,19,1,N/A,N/A,English,Humanities,ONET,39 ,27,B1_1,4.33,4.33,8.66,0,5,3,5,4.67,3.56,4,4,4,4,3,3,3,3
W_THA_018,THA,303,N/A,299,N/A,N/A,M,18,1,N/A,N/A,Engineering,Sciences & Technology,ONET,56 ,32,B1_1,4.67,2.33,7,2.34,3,3.38,4,3.78,3.44,3.5,5,2.5,3.75,3,3,3,3
W_THA_019,THA,238,N/A,200,N/A,N/A,M,18,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,50 ,37,B1_2,4.33,5,9.33,-0.67,2.5,2.75,3.13,3.44,2.33,3.25,3.25,2.5,2.75,5,5,3,3
W_THA_020,THA,206,N/A,303,N/A,N/A,F,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,61 ,34,B1_1,4.17,4.83,9,-0.66,4.5,4,4.38,4.67,3.78,3.75,3.25,4,5.75,5,5,5,5
W_THA_021,THA,202,N/A,246,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,41 ,25,B1_1,5.5,5,10.5,0.5,1,1,4.5,2.78,2.33,3,3.25,2,2.75,5,5,5,5
W_THA_022,THA,304,N/A,236,N/A,N/A,F,19,1,N/A,N/A,Biomedical Engineering,Life Sciences,ONET,53 ,47,B2_0,5.17,5.17,10.34,0,3,4.63,5.25,4.67,4.78,5.75,5,5.5,3.5,6,6,4,3
W_THA_023,THA,229,N/A,242,N/A,N/A,F,18,1,N/A,N/A,Chemistry,Sciences & Technology,ONET,20 ,22,A2_0,5.67,5.67,11.34,0,4.5,5.5,5.25,5.56,5,5.5,5.5,5.5,5,5,5,5,6
W_THA_024,THA,267,N/A,291,N/A,N/A,M,19,2,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,65 ,30,B1_1,4.5,4.83,9.33,-0.33,3.5,4,4.38,4.67,3.56,4.25,5.25,4,3.25,4,4,4,4
W_THA_025,THA,306,N/A,304,N/A,N/A,F,20,3,N/A,N/A,Nursing,Life Sciences,ONET,38 ,30,B1_1,4.17,5.5,9.67,-1.33,4,4.88,4.63,4.89,4.44,4.5,5,4.75,4.75,6,6,6,6
W_THA_026,THA,211,N/A,203,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,35 ,11,A2_0,3.17,3.17,6.34,0,4.5,3.25,3.5,3.11,3.89,3.25,3.5,3,3.75,4,4,3,4
W_THA_027,THA,207,N/A,262,N/A,N/A,M,18,1,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,63 ,36,B1_2,4.67,4.5,9.17,0.17,3,3.63,3.63,4.44,2.67,4,4.5,3,3,5,4,4,4
W_THA_028,THA,251,N/A,273,N/A,N/A,M,18,1,N/A,N/A,Engineering,Sciences & Technology,ONET,63 ,34,B1_1,4.17,3.67,7.84,0.5,4,3.75,3.5,4,3.33,3.75,3.5,3.5,3.75,4,3,4,4
W_THA_029,THA,231,N/A,216,N/A,N/A,M,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,51 ,38,B1_2,4.17,4,8.17,0.17,3.5,4,3,4.22,2.78,3.5,3.5,3.5,3.5,5,5,5,4
W_THA_030,THA,261,N/A,227,N/A,N/A,F,19,1,N/A,N/A,Biomedical Engineering,Life Sciences,ONET,57 ,31,B1_1,4.83,4.67,9.5,0.16,2,4.5,4.5,4.22,4.22,4.75,5.25,3.75,4.25,4,4,4,4
W_THA_031,THA,252,N/A,288,N/A,N/A,M,23,4,N/A,N/A,Administration,Social Sciences,ONET,47 ,40,B1_2,6,5.5,11.5,0.5,5.5,3.25,5.75,5.11,4.11,4.5,4.75,4.25,4.5,1,6,5,4
W_THA_032,THA,259,N/A,211,N/A,N/A,M,23,4,N/A,N/A,Business,Social Sciences,ONET,50 ,23,A2_0,5,4.33,9.33,0.67,3,2.25,1.75,2.89,1.33,2.5,2,1.75,1.75,5,3,2,1
W_THA_033,THA,222,N/A,288,N/A,N/A,M,19,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,53 ,31,B1_1,3.5,4.67,8.17,-1.17,3.5,4.38,4.38,4.89,3.67,4.5,5,3.5,4.5,4,4,4,4
W_THA_034,THA,298,N/A,303,N/A,N/A,M,18,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,53 ,40,B1_2,5.5,5.83,11.33,-0.33,4,3.63,3.63,3.89,3.44,3.75,3.5,3.75,3.5,6,6,6,6
W_THA_035,THA,224,N/A,202,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,30 ,15,A2_0,3.33,3.67,7,-0.34,3.5,3.5,3.5,3.44,3.56,3.5,3.5,3.5,3.5,4,3,3,4
W_THA_036,THA,235,N/A,212,N/A,N/A,F,18,1,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,60 ,32,B1_1,5,4.5,9.5,0.5,3,3.88,3,5.33,1.44,3.25,3.75,3,3.75,3,3,3,1
W_THA_037,THA,300,N/A,300,N/A,N/A,F,20,3,N/A,N/A,Business,Social Sciences,ONET,50 ,43,B1_2,4.5,4.83,9.33,-0.33,4,4,5.13,4.89,4.11,4.75,5,4,4.5,6,5,5,5
W_THA_038,THA,277,N/A,208,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,60 ,13,A2_0,3.33,3.33,6.66,0,3.5,3.63,3.25,3.44,3.44,3.25,3.25,3.75,3.5,4,3,3,3
W_THA_039,THA,261,N/A,222,N/A,N/A,M,20,2,N/A,N/A,Policy,Social Sciences,ONET,41 ,34,B1_1,6,5.83,11.83,0.17,2.5,4.38,3.63,4.11,3.56,4.25,5.25,3.25,3.25,1,6,5,1
W_THA_040,THA,263,N/A,242,N/A,N/A,F,18,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,51 ,45,B1_2,4.33,4.67,9,-0.34,2.5,3,2.88,3.56,2.22,3.25,3.25,1.75,3.5,6,5,5,4
W_THA_041,THA,210,N/A,210,N/A,N/A,M,19,2,N/A,N/A,Policy,Social Sciences,ONET,43 ,33,B1_1,6,5.67,11.67,0.33,4.5,5.38,5.13,5.33,5,6,5.75,4.5,4.75,2,6,5,1
W_THA_042,THA,225,N/A,212,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,48 ,21,A2_0,4.17,4.5,8.67,-0.33,2.5,3.88,4.88,4.56,3.78,5,4.25,3.75,4.5,4,4,5,4
W_THA_043,THA,279,N/A,289,N/A,N/A,F,18,1,N/A,N/A,Nursing,Life Sciences,ONET,51 ,31,B1_1,4,5.5,9.5,-1.5,3.5,2.38,3,2.89,2.67,3,2.75,2.5,2.5,4,4,3,4
W_THA_044,THA,252,N/A,213,N/A,N/A,M,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,72 ,38,B1_2,5.67,4.67,10.34,1,3.5,4.38,4.63,4.89,3.89,4.75,5.25,3.5,4.5,6,5,4,5
W_THA_045,THA,212,N/A,209,N/A,N/A,M,19,1,N/A,N/A,Engineering,Sciences & Technology,ONET,53 ,33,B1_1,3.83,4.17,8,-0.34,2.5,3.25,3.13,2.89,3.33,2.75,2.75,4.25,3,3,4,5,4
W_THA_046,THA,267,N/A,204,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,56 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_047,THA,302,N/A,304,N/A,N/A,M,18,1,N/A,N/A,English,Humanities,ONET,48 ,26,B1_1,5.33,5.17,10.5,0.16,5,4.75,5.5,5.67,4.56,5,5,5.25,5.25,5,5,5,5
W_THA_048,THA,300,N/A,273,N/A,N/A,M,18,1,N/A,N/A,Tourism,Social Sciences,ONET,58 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_049,THA,299,N/A,231,N/A,N/A,F,19,1,N/A,N/A,English,Humanities,ONET,39 ,38,B1_2,5.33,5,10.33,0.33,5,5.25,5.5,5.89,4.78,5.5,5.5,5,5.5,4,5,6,6
W_THA_050,THA,208,N/A,202,N/A,N/A,M,18,1,N/A,N/A,Science,Sciences & Technology,ONET,40 ,27,B1_1,4.83,3.83,8.66,1,4.5,5.25,4.63,5,4.78,5,5.25,5,4.5,3,3,5,4
W_THA_051,THA,301,N/A,300,N/A,N/A,F,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,52 ,40,B1_2,3.67,4.67,8.34,-1,2.5,2.75,3.5,3.67,2.44,3.25,3.5,2.25,3.5,3,3,3,3
W_THA_052,THA,263,N/A,238,N/A,N/A,F,19,2,N/A,N/A,Policy,Social Sciences,ONET,50 ,21,A2_0,4.67,4.33,9,0.34,4.5,3.63,3.5,4,3.33,3.5,3.5,3.75,3.5,3,6,4,3
W_THA_053,THA,204,N/A,201,N/A,N/A,M,19,1,N/A,N/A,Biomedical Engineering,Life Sciences,ONET,27 ,21,A2_0,4,4.5,8.5,-0.5,3,2.13,3.25,3.11,2.33,3,3,2.25,2.5,3,3,2,3
W_THA_054,THA,301,N/A,202,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,69 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_055,THA,220,N/A,313,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,64 ,28,B1_1,6,6,12,0,4,4.13,4.63,4.22,4.44,4.5,4.25,4.5,4.25,5,6,6,5
W_THA_056,THA,288,N/A,260,N/A,N/A,F,19,1,N/A,N/A,English,Humanities,ONET,54 ,35,B1_1,5.33,5.5,10.83,-0.17,2,2.63,5.5,3.67,4,4.5,4.5,3.5,3.75,6,6,6,6
W_THA_057,THA,293,N/A,213,N/A,N/A,M,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,50 ,42,B1_2,4.83,4.17,9,0.66,3.5,3.63,3.63,4,3.22,4.25,3.25,3.75,3.25,5,3,4,4
W_THA_058,THA,276,N/A,258,N/A,N/A,F,19,1,N/A,N/A,Engineering,Sciences & Technology,ONET,60 ,40,B1_2,4.33,5.33,9.66,-1,2.5,4.88,4.25,4.78,3.89,4.75,4.5,4,5,5,5,5,5
W_THA_059,THA,215,N/A,206,N/A,N/A,M,18,1,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,55 ,35,B1_1,5.5,5.67,11.17,-0.17,2.5,3.38,3.13,3.33,3,3.75,3,3.25,3,3,3,3,3
W_THA_060,THA,218,N/A,216,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,39 ,29,B1_1,5.33,5.17,10.5,0.16,4,4.63,5,5,4.44,5.25,5.25,4.25,4.5,5,5,5,5
W_THA_061,THA,206,N/A,216,N/A,N/A,M,18,1,N/A,N/A,English,Humanities,ONET,42 ,30,B1_1,4.33,5,9.33,-0.67,4.5,3.88,5.13,4.89,4.11,4.5,4.25,4,5.25,4,5,5,6
W_THA_062,THA,280,N/A,264,N/A,N/A,M,19,2,N/A,N/A,Science,Sciences & Technology,ONET,64 ,26,B1_1,4.67,4.17,8.84,0.5,3.5,3.75,4.5,4,4.11,4.5,4.25,3.75,4,5,5,4,3
W_THA_063,THA,247,N/A,254,N/A,N/A,F,19,2,N/A,N/A,N/A,N/A,ONET,53 ,18,A2_0,3.33,3.67,7,-0.34,3,3.13,2.75,3.78,2.11,3.25,3,3,2.5,3,3,3,3
W_THA_064,THA,306,N/A,245,N/A,N/A,F,18,1,N/A,N/A,Tourism,Social Sciences,ONET,36 ,23,A2_0,2.5,4.67,7.17,-2.17,3.5,3.75,5,4.56,4,5.25,4.25,4,4,5,4,4,5
W_THA_065,THA,205,N/A,212,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,65 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_066,THA,283,N/A,195,N/A,N/A,M,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,50 ,40,B1_2,5,5.33,10.33,-0.33,4,4.63,5.25,5.44,4.22,4.75,5.75,4.25,5,5,5,5,5
W_THA_067,THA,309,N/A,226,N/A,N/A,F,19,2,N/A,N/A,Policy,Social Sciences,ONET,74 ,33,B1_1,4.83,5.5,10.33,-0.67,3,3.5,4.88,4.56,3.56,4.25,4,4.5,4,5,6,5,4
W_THA_068,THA,201,N/A,223,N/A,N/A,F,18,1,N/A,N/A,Biomedical Engineering,Life Sciences,ONET,30 ,29,B1_1,3.67,5,8.67,-1.33,2.5,2.63,2.88,2.89,2.56,3.25,3,2.75,2,4,4,5,4
W_THA_069,THA,209,N/A,214,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,36 ,31,B1_1,4.67,4.67,9.34,0,4.5,3.63,4.88,4.44,4.11,4.75,4.25,4,4,5,5,5,5
W_THA_070,THA,275,N/A,275,N/A,N/A,M,18,1,N/A,N/A,English,Humanities,ONET,36 ,36,B1_2,5.5,4.83,10.33,0.67,4.5,4.13,4.38,4.67,3.89,5,4,4,4,6,6,6,6
W_THA_071,THA,214,N/A,234,N/A,N/A,M,18,1,N/A,N/A,Tourism,Social Sciences,ONET,40 ,14,A2_0,3.33,3.33,6.66,0,3.5,3.63,3.25,3.44,3.44,3.25,3.25,3.75,3.5,4,3,3,3
W_THA_072,THA,240,N/A,303,N/A,N/A,F,19,2,N/A,N/A,Science,Sciences & Technology,ONET,56 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_073,THA,294,N/A,281,N/A,N/A,M,19,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,42 ,39,B1_2,5.33,5.83,11.16,-0.5,4,4.5,3.5,4.44,3.56,4,4,4,4,4,4,4,3
W_THA_074,THA,248,N/A,217,N/A,N/A,F,18,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,50 ,27,B1_1,4.5,4.33,8.83,0.17,3.5,3.63,3.25,3.67,3.22,4.25,3.25,3.25,3,4,4,4,4
W_THA_075,THA,279,N/A,212,N/A,N/A,F,19,1,N/A,N/A,English,Humanities,ONET,44 ,30,B1_1,6,5.67,11.67,0.33,2.5,3.88,5.63,4.44,4.56,5.25,5.25,4,4.5,6,5,5,6
W_THA_076,THA,291,N/A,207,N/A,N/A,M,18,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,50 ,34,B1_1,4.67,5,9.67,-0.33,3.5,3,3.88,4.56,2.33,3.5,3.25,3.5,3.5,4,5,4,4
W_THA_077,THA,286,N/A,273,N/A,N/A,F,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,54 ,36,B1_2,4.83,5,9.83,-0.17,4,4.38,4.38,5,3.67,4.5,4.5,4,4.5,4,4,5,4
W_THA_078,THA,253,N/A,224,N/A,N/A,M,18,1,N/A,N/A,English,Humanities,ONET,53 ,34,B1_1,5.17,4.83,10,0.34,4,2,4.63,3.78,3,3.5,3.25,3.25,3.25,6,6,6,6
W_THA_079,THA,204,N/A,244,N/A,N/A,M,18,1,N/A,N/A,Marketing,Social Sciences,ONET,75 ,22,A2_0,4.17,4,8.17,0.17,4,2.75,2.75,3.56,2.22,2.5,3,2.5,3,2,5,5,5
W_THA_080,THA,207,N/A,239,N/A,N/A,F,19,2,N/A,N/A,Policy,Social Sciences,ONET,41 ,19,A2_0,4.33,4.17,8.5,0.16,4.5,4.63,5,4.11,5.44,4.75,4.75,4.25,5.5,4,4,6,5
W_THA_081,THA,309,N/A,256,N/A,N/A,M,18,1,N/A,N/A,Tourism,Social Sciences,ONET,50 ,21,A2_0,5.17,4.33,9.5,0.84,6,4.38,4.5,4.67,4.56,4.75,4.5,4.75,3.75,4,4,3,3
W_THA_082,THA,252,N/A,258,N/A,N/A,M,18,1,N/A,N/A,Tourism,Social Sciences,ONET,45 ,11,A2_0,3.33,3.83,7.16,-0.5,4,3.38,3.75,3.33,3.89,3.25,4,3.5,3.5,3,4,3,3
W_THA_083,THA,205,N/A,219,N/A,N/A,M,19,1,N/A,N/A,Mechanical Engineering,Sciences & Technology,ONET,51 ,32,B1_1,4,4,8,0,4.5,3.38,3.13,3.67,3.11,3.25,4,2.75,3,4,4,3,2
W_THA_084,THA,273,N/A,212,N/A,N/A,M,18,1,N/A,N/A,Mechatronics,Sciences & Technology,ONET,50 ,44,B1_2,5.17,4.5,9.67,0.67,3.5,3.38,3.38,3.89,2.89,3.75,3.5,2.75,3.5,4,4,4,4
W_THA_085,THA,215,N/A,204,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,45 ,17,A2_0,3.33,4,7.33,-0.67,3,3.63,3.63,3.67,3.44,3.5,3.75,3.75,3.5,4,3,4,3
W_THA_086,THA,247,N/A,243,N/A,N/A,F,18,1,N/A,N/A,English,Humanities,ONET,37 ,37,B1_2,4.17,4.67,8.84,-0.5,4.5,4.63,5.13,5.22,4.44,5.25,4.75,5.25,4.25,5,6,6,4
W_THA_087,THA,303,N/A,304,N/A,N/A,F,18,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,52 ,43,B1_2,6,6,12,0,2.5,3.25,2.88,3,3,2.5,4,2.25,3.5,3,3,5,2
W_THA_088,THA,218,N/A,244,N/A,N/A,F,19,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,50 ,37,B1_2,5.33,4.67,10,0.66,3,3.88,4.25,4.11,3.78,4.25,4.25,4,3.75,5,4,4,4
W_THA_089,THA,226,N/A,225,N/A,N/A,F,18,1,N/A,N/A,Tourism,Social Sciences,ONET,60 ,33,B1_1,4.5,5.17,9.67,-0.67,3,4.88,4,4.67,3.89,4.75,4.5,4.5,4,3,4,5,3
W_THA_090,THA,213,N/A,217,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,30 ,15,A2_0,3.33,3.67,7,-0.34,3.5,3.5,3.5,3.56,3.44,3.5,3.5,3.5,3.5,4,4,3,3
W_THA_091,THA,243,N/A,252,N/A,N/A,F,18,1,N/A,N/A,Tourism,Social Sciences,ONET,47 ,14,A2_0,3.33,3.33,6.66,0,3.5,3.63,3.25,3.44,3.44,3.25,3.25,3.75,3.5,4,3,3,3
W_THA_092,THA,291,N/A,267,N/A,N/A,M,18,1,N/A,N/A,English,Humanities,ONET,48 ,39,B1_2,5,5.5,10.5,-0.5,3.5,4.5,4.75,5.11,3.89,4.75,4.25,4.25,5.25,5,5,4,5
W_THA_093,THA,273,N/A,229,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,40 ,15,A2_0,4.33,3.83,8.16,0.5,4.5,3.25,3.88,3.56,3.78,4,3.75,3,3.5,4,3,4,4
W_THA_094,THA,205,N/A,209,N/A,N/A,M,18,1,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,51 ,31,B1_1,4.33,3.33,7.66,1,3.5,3.25,3.38,3.78,2.89,3.5,3.5,2.75,3.5,4,3,4,3
W_THA_095,THA,262,N/A,250,N/A,N/A,M,19,1,N/A,N/A,Production Engineering,Sciences & Technology,ONET,58 ,33,B1_1,4.5,4.17,8.67,0.33,2,2.75,2.38,2.78,2.22,2.5,2.75,2.25,2.75,3,3,3,3
W_THA_096,THA,228,N/A,254,N/A,N/A,F,18,1,N/A,N/A,Chemical Engineering,Sciences & Technology,ONET,52 ,42,B1_2,3.83,5.17,9,-1.34,2.5,3.38,3.63,3.89,2.89,3.75,3.5,3,3.75,4,4,3,6
W_THA_097,THA,226,N/A,202,N/A,N/A,F,19,2,N/A,N/A,Tourism,Social Sciences,ONET,50 ,12,A2_0,3.83,2.33,6.16,1.5,3.5,4,3.63,3.67,3.89,3,4.25,5,3,3,4,6,4
W_THA_098,THA,270,N/A,227,N/A,N/A,M,18,1,N/A,N/A,Electrical Engineering,Sciences & Technology,ONET,62 ,29,B1_1,5.67,5,10.67,0.67,2,3.88,3.75,3.78,3.44,4.75,5.25,2,3.25,5,4,4,3
